Ticker,TradeDate,TotalReturnPct,SaleDate,Lastname,District,Party
pgr,03-11-2019,3.835277968,3-17-2025,Schneider,IL10,democrat
snps,03-12-2019,4.009167446,3-17-2025,Gottheimer,NJ05,democrat
hpq,03-13-2019,1.423253442,3-17-2025,Blumenauer,OR03,democrat
algn,03-13-2019,0.636616031,3-17-2025,Cisneros,CA39,democrat
t,03-13-2019,1.174901618,3-17-2025,Clark,MA05,democrat
ppg,03-13-2019,1.000269469,3-17-2025,Doggett,TX35,democrat
msft,03-13-2019,3.416681223,3-17-2025,Gottheimer,NJ05,democrat
foxa,03-13-2019,1.284025157,3-17-2025,Phillips,MN03,democrat
jpm,03-13-2019,2.253855733,3-17-2025,Axne,IA03,democrat
jpm,03-13-2019,2.253855733,3-17-2025,Axne,IA03,democrat
jpm,03-13-2019,2.253855733,3-17-2025,Axne,IA03,democrat
t,03-14-2019,1.174901618,3-17-2025,Cisneros,CA39,democrat
celg,03-14-2019,1.225959905,3-17-2025,Cisneros,CA39,democrat
cnc,03-14-2019,0.976086224,3-17-2025,Cisneros,CA39,democrat
cag,03-14-2019,1.117799913,3-17-2025,Cisneros,CA39,democrat
coty,03-14-2019,0.493636364,3-17-2025,Cisneros,CA39,democrat
dorm,03-14-2019,1.515910466,3-17-2025,Frankel,FL21,democrat
xom,03-14-2019,1.419443063,3-17-2025,Taylor,TX03,republican
flr,03-14-2019,0.999467802,3-17-2025,Cisneros,CA39,democrat
ge,03-14-2019,2.992534992,3-17-2025,Cisneros,CA39,democrat
gis,03-14-2019,1.282975137,3-17-2025,Cisneros,CA39,democrat
gddy,03-14-2019,2.293867234,3-17-2025,Cisneros,CA39,democrat
ivz,03-14-2019,0.772609819,3-17-2025,Cisneros,CA39,democrat
armk,03-14-2019,1.153047555,3-17-2025,Lee,NV03,democrat
ctxs,03-14-2019,1.022034232,3-17-2025,Lee,NV03,democrat
cck,03-14-2019,1.609386548,3-17-2025,Lee,NV03,democrat
dpz,03-14-2019,1.733751264,3-17-2025,Lee,NV03,democrat
hca,03-14-2019,2.388935266,3-17-2025,Lee,NV03,democrat
msi,03-14-2019,3.016846313,3-17-2025,Lee,NV03,democrat
ndaq,03-14-2019,2.674642857,3-17-2025,Lee,NV03,democrat
coo,03-14-2019,1.05468114,3-17-2025,Lee,NV03,democrat
gww,03-14-2019,3.204853292,3-17-2025,Lee,NV03,democrat
k,03-14-2019,1.529455492,3-17-2025,Cisneros,CA39,democrat
mck,03-14-2019,5.467974856,3-17-2025,Cisneros,CA39,democrat
ms,03-14-2019,2.616069337,3-17-2025,Cisneros,CA39,democrat
pdce,03-14-2019,1.821208385,3-17-2025,Frankel,FL21,democrat
pep,03-14-2019,1.284329004,3-17-2025,Cisneros,CA39,democrat
vc,03-14-2019,1.092076798,3-17-2025,Cisneros,CA39,democrat
wy,03-14-2019,1.133072407,3-17-2025,Cisneros,CA39,democrat
vc,03-15-2019,1.076215856,3-17-2025,Cisneros,CA39,democrat
gddy,03-15-2019,2.287173365,3-17-2025,Cisneros,CA39,democrat
pdce,03-15-2019,1.828875681,3-17-2025,Frankel,FL21,democrat
chl,03-15-2019,0.500728067,3-17-2025,Gottheimer,NJ05,democrat
abt,03-15-2019,1.626471325,3-17-2025,Gottheimer,NJ05,democrat
tsla,03-15-2019,13.108932462,3-17-2025,Langevin,RI02,democrat
tsla,03-15-2019,13.108932462,3-17-2025,Langevin,RI02,democrat
cnc,03-15-2019,0.979881657,3-17-2025,Lee,NV03,democrat
ul,03-15-2019,1.032036613,3-17-2025,Phillips,MN03,democrat
ppg,03-15-2019,1.012087612,3-17-2025,Phillips,MN03,democrat
cern,03-15-2019,1.639095148,3-17-2025,Phillips,MN03,democrat
pngay,03-18-2019,0.544843049,3-17-2025,Gottheimer,NJ05,democrat
ul,03-18-2019,1.034038801,3-17-2025,Phillips,MN03,democrat
pngay,03-18-2019,0.544843049,3-17-2025,Shalala,FL27,democrat
chl,03-18-2019,0.496212121,3-17-2025,Shalala,FL27,democrat
duk,03-19-2019,1.326413824,3-17-2025,Foxx,NC05,republican
foxa,03-19-2019,1.265245414,3-17-2025,Phillips,MN03,democrat
key,03-19-2019,0.867697595,3-17-2025,Rutherford,FL04,democrat
src,03-19-2019,1.143513514,3-17-2025,Shalala,FL27,democrat
g,03-19-2019,1.447638604,3-17-2025,Shalala,FL27,democrat
domo,03-19-2019,0.186548512,3-17-2025,Shalala,FL27,democrat
avy,03-19-2019,1.566669636,3-17-2025,Shalala,FL27,democrat
d,03-20-2019,0.730451027,3-17-2025,Connolly,VA11,democrat
bbt,03-20-2019,0.822157434,3-17-2025,Frankel,FL21,democrat
prsp,03-20-2019,1.407869482,3-17-2025,Gianforte,MT00,republican
lthm,03-20-2019,1.303078137,3-17-2025,Gianforte,MT00,republican
lthm,03-20-2019,1.303078137,3-17-2025,Gianforte,MT00,republican
xel,03-20-2019,1.254701773,3-17-2025,Lee,NV03,democrat
coo,03-20-2019,1.06771978,3-17-2025,Lee,NV03,democrat
hrc,03-20-2019,1.499471205,3-17-2025,Lee,NV03,democrat
hds,03-20-2019,1.328351127,3-17-2025,Lee,NV03,democrat
cot,03-20-2019,0.985839514,3-17-2025,Lee,NV03,democrat
armk,03-20-2019,1.143853821,3-17-2025,Lee,NV03,democrat
pngay,03-20-2019,0.54,3-17-2025,Shalala,FL27,democrat
domo,03-20-2019,0.189039834,3-17-2025,Malinowski,NJ07,democrat
cmd,03-21-2019,1.180869821,3-17-2025,Cisneros,CA39,democrat
chl,03-21-2019,0.520037807,3-17-2025,Gianforte,MT00,republican
ntnx,03-21-2019,1.558878505,3-17-2025,Lowenthal,CA47,democrat
ntnx,03-21-2019,1.558878505,3-17-2025,Lowenthal,CA47,democrat
foxa,03-21-2019,1.275362319,3-17-2025,Phillips,MN03,democrat
pngay,03-22-2019,0.560682972,3-17-2025,Gianforte,MT00,republican
msft,03-22-2019,3.342246903,3-17-2025,Gottheimer,NJ05,democrat
tsla,03-22-2019,13.64399093,3-17-2025,Langevin,RI02,democrat
nrg,03-22-2019,2.139797599,3-17-2025,Lee,NV03,democrat
ndaq,03-22-2019,2.678469242,3-17-2025,Lee,NV03,democrat
bro,03-22-2019,4.081024931,3-17-2025,Lee,NV03,democrat
ally,03-25-2019,1.263016845,3-17-2025,Flores,TX17,republican
amgn,03-25-2019,1.698804866,3-17-2025,Flores,TX17,republican
avgo,03-25-2019,6.548939083,3-17-2025,Flores,TX17,republican
cbs,03-25-2019,0.895453547,3-17-2025,Dingell,MI12,democrat
c,03-25-2019,1.164097464,3-17-2025,Flores,TX17,republican
cvs,03-25-2019,1.196542311,3-17-2025,Flores,TX17,republican
dks,03-25-2019,5.400984366,3-17-2025,Flores,TX17,republican
exc,03-25-2019,0.862842398,3-17-2025,Flores,TX17,republican
fitb,03-25-2019,1.597461097,3-17-2025,Flores,TX17,republican
flxn,03-25-2019,0.790294627,3-17-2025,Malinowski,NJ07,democrat
foxa,03-25-2019,1.363247863,3-17-2025,Phillips,MN03,democrat
gild,03-25-2019,1.762031666,3-17-2025,Flores,TX17,republican
hca,03-25-2019,2.372908186,3-17-2025,Flores,TX17,republican
hun,03-25-2019,0.792974239,3-17-2025,Flores,TX17,republican
kss,03-25-2019,0.119452932,3-17-2025,Flores,TX17,republican
kr,03-25-2019,2.737060041,3-17-2025,Flores,TX17,republican
lm,03-25-2019,1.856983655,3-17-2025,Flores,TX17,republican
man,03-25-2019,0.733935743,3-17-2025,Flores,TX17,republican
mck,03-25-2019,5.565845223,3-17-2025,Flores,TX17,republican
ms,03-25-2019,2.707393939,3-17-2025,Flores,TX17,republican
omc,03-25-2019,1.100221484,3-17-2025,Flores,TX17,republican
pcar,03-25-2019,2.345026541,3-17-2025,Flores,TX17,republican
pbf,03-25-2019,0.61661442,3-17-2025,Flores,TX17,republican
psx,03-25-2019,1.277905279,3-17-2025,Flores,TX17,republican
t,03-25-2019,1.156196213,3-17-2025,Conaway,TX11,republican
ge,03-25-2019,3.119649805,3-17-2025,Conaway,TX11,republican
hd,03-25-2019,1.830714888,3-17-2025,Lowenthal,CA47,democrat
syf,03-25-2019,1.6533928,3-17-2025,Flores,TX17,republican
tex,03-25-2019,1.229899497,3-17-2025,Flores,TX17,republican
aes,03-25-2019,0.673245614,3-17-2025,Flores,TX17,republican
ubsi,03-25-2019,0.986662801,3-17-2025,Dingell,MI12,democrat
vlo,03-25-2019,1.471689284,3-17-2025,Flores,TX17,republican
dis,03-25-2019,0.925503293,3-17-2025,Dingell,MI12,democrat
nvda,03-26-2019,27.260180995,3-17-2025,Cisneros,CA39,democrat
gddy,03-26-2019,2.273602321,3-17-2025,Cisneros,CA39,democrat
bkng,03-26-2019,2.273602321,3-17-2025,Cisneros,CA39,democrat
ba,03-26-2019,0.438603596,3-17-2025,Kinzinger,IL16,republican
foxa,03-26-2019,1.359616409,3-17-2025,Phillips,MN03,democrat
cb,03-27-2019,2.078291559,3-17-2025,Phillips,MN03,democrat
hd,03-28-2019,1.827054614,3-17-2025,Doggett,TX35,democrat
fe,03-28-2019,0.945410628,3-17-2025,Frankel,FL21,democrat
bbt,03-28-2019,0.852515655,3-17-2025,Frankel,FL21,democrat
rsg,03-28-2019,2.84431212,3-17-2025,Lee,NV03,democrat
cdw,03-28-2019,1.719062139,3-17-2025,Lee,NV03,democrat
twtr,03-28-2019,1.633708549,3-17-2025,Shalala,FL27,democrat
msft,03-29-2019,3.317025606,3-17-2025,DelBene,WA01,democrat
bp,03-29-2019,0.740393413,3-17-2025,Foxx,NC05,republican
mu,03-29-2019,2.295669006,3-17-2025,Suozzi,NY03,democrat
uri,03-29-2019,5.200612691,3-17-2025,Suozzi,NY03,democrat
dal,04-01-2019,0.841701801,3-17-2025,Gottheimer,NJ05,democrat
ko,04-02-2019,1.501610479,3-17-2025,Doggett,TX35,democrat
ppl,04-02-2019,1.076607818,3-17-2025,Foxx,NC05,republican
wpc,04-03-2019,0.782531421,3-17-2025,Shalala,FL27,democrat
rdus,04-03-2019,0.452220727,3-17-2025,Shalala,FL27,democrat
hiw,04-03-2019,0.591666667,3-17-2025,Shalala,FL27,democrat
g,04-03-2019,1.382740263,3-17-2025,Shalala,FL27,democrat
five,04-03-2019,0.587972005,3-17-2025,Shalala,FL27,democrat
googl,04-04-2019,2.702640643,3-17-2025,Conaway,TX11,republican
stz,04-04-2019,0.948498302,3-17-2025,Lee,NV03,democrat
tsla,04-04-2019,13.483473389,3-17-2025,Malinowski,NJ07,democrat
dis,04-05-2019,0.867478261,3-17-2025,Blumenauer,OR03,democrat
mck,04-05-2019,5.515766924,3-17-2025,Blumenauer,OR03,democrat
key,04-05-2019,0.913200723,3-17-2025,Blumenauer,OR03,democrat
gs,04-05-2019,2.737523471,3-17-2025,Blumenauer,OR03,democrat
efx,04-05-2019,1.912506059,3-17-2025,Frankel,FL21,democrat
sgsoy,04-05-2019,0.97745098,3-17-2025,Gottheimer,NJ05,democrat
sgsoy,04-05-2019,0.97745098,3-17-2025,Shalala,FL27,democrat
olp,04-08-2019,0.919400856,3-17-2025,Foxx,NC05,republican
sgsoy,04-08-2019,0.97553816,3-17-2025,Gottheimer,NJ05,democrat
sgsoy,04-08-2019,0.97553816,3-17-2025,Shalala,FL27,democrat
srpt,04-09-2019,0.79324248,3-17-2025,Cisneros,CA39,democrat
nvda,04-09-2019,25.473572939,3-17-2025,Cisneros,CA39,democrat
azsey,04-09-2019,1.636678201,3-17-2025,Gianforte,MT00,republican
msft,04-09-2019,3.279761905,3-17-2025,Gottheimer,NJ05,democrat
c,04-10-2019,1.071886447,3-17-2025,Frankel,FL21,democrat
sgsoy,04-10-2019,0.971734893,3-17-2025,Gianforte,MT00,republican
rio,04-10-2019,1.002785515,3-17-2025,Gottheimer,NJ05,democrat
rio,04-10-2019,1.002785515,3-17-2025,Shalala,FL27,democrat
wy,04-11-2019,1.069054653,3-17-2025,Lowenthal,CA47,democrat
cvs,04-11-2019,1.24786487,3-17-2025,Mast,FL18,republican
cvs,04-11-2019,1.24786487,3-17-2025,Miller,WV03,republican
sap,04-11-2019,2.27178848,3-17-2025,Shalala,FL27,democrat
rio,04-11-2019,1.008237232,3-17-2025,Shalala,FL27,democrat
mkl,04-11-2019,1.008237232,3-17-2025,Axne,IA03,democrat
mkl,04-11-2019,1.008237232,3-17-2025,Axne,IA03,democrat
mkl,04-11-2019,1.008237232,3-17-2025,Axne,IA03,democrat
gsk,04-12-2019,0.966256158,3-17-2025,Foxx,NC05,republican
cvx,04-12-2019,1.33007682,3-17-2025,Sherrill,NJ11,democrat
ci,04-12-2019,1.976712329,3-17-2025,Suozzi,NY03,democrat
syy,04-15-2019,1.043515726,3-17-2025,Fletcher,TX07,democrat
rio,04-15-2019,1.001800622,3-17-2025,Gianforte,MT00,republican
syy,04-15-2019,1.043515726,3-17-2025,McKinley,WV01,republican
kar,04-16-2019,0.961373391,3-17-2025,Frankel,FL21,democrat
msft,04-16-2019,3.239297839,3-17-2025,Gottheimer,NJ05,democrat
msft,04-16-2019,3.239297839,3-17-2025,Gottheimer,NJ05,democrat
msft,04-16-2019,3.239297839,3-17-2025,Gottheimer,NJ05,democrat
wy,04-16-2019,1.079418345,3-17-2025,Lowenthal,CA47,democrat
wy,04-16-2019,1.079418345,3-17-2025,Lowenthal,CA47,democrat
ba,04-16-2019,0.425573719,3-17-2025,Perlmutter,CO07,democrat
tol,04-16-2019,2.687010955,3-17-2025,Shalala,FL27,democrat
rdus,04-16-2019,0.443076923,3-17-2025,Shalala,FL27,democrat
pdce,04-16-2019,1.646599777,3-17-2025,Shalala,FL27,democrat
plce,04-16-2019,0.065585919,3-17-2025,Shalala,FL27,democrat
burl,04-16-2019,1.422583458,3-17-2025,Shalala,FL27,democrat
bku,04-16-2019,0.921722114,3-17-2025,Shalala,FL27,democrat
entg,04-17-2019,2.340024783,3-17-2025,Cisneros,CA39,democrat
syy,04-17-2019,1.028595696,3-17-2025,Fletcher,TX07,democrat
tyl,04-17-2019,2.527332511,3-17-2025,Gianforte,MT00,republican
ayi,04-17-2019,1.825391206,3-17-2025,Gianforte,MT00,republican
wy,04-17-2019,1.09742229,3-17-2025,Lowenthal,CA47,democrat
wy,04-17-2019,1.09742229,3-17-2025,Lowenthal,CA47,democrat
dis,04-18-2019,0.753189883,3-17-2025,Conaway,TX11,republican
jpm,04-18-2019,2.073682355,3-17-2025,Conaway,TX11,republican
aapl,04-18-2019,4.205807338,3-17-2025,Conaway,TX11,republican
nvs,04-18-2019,1.427954456,3-17-2025,Rutherford,FL04,democrat
atvi,04-23-2019,2.030101054,3-17-2025,Cisneros,CA39,democrat
mkl,04-23-2019,2.030101054,3-17-2025,Axne,IA03,democrat
tsla,04-23-2019,13.682774304,3-17-2025,Malinowski,NJ07,democrat
t,04-24-2019,1.155698925,3-17-2025,Foxx,NC05,republican
pega,04-24-2019,0.91808138,3-17-2025,Gianforte,MT00,republican
sbux,04-24-2019,1.2968975,3-17-2025,Gottheimer,NJ05,democrat
tsla,04-24-2019,13.960556845,3-17-2025,Langevin,RI02,democrat
lw,04-24-2019,0.702121518,3-17-2025,Lee,NV03,democrat
flir,04-24-2019,1.073380756,3-17-2025,Lee,NV03,democrat
tpr,04-24-2019,2.210910244,3-17-2025,Rutherford,FL04,democrat
t,04-25-2019,1.172850284,3-17-2025,Foxx,NC05,republican
tfx,04-25-2019,0.484447762,3-17-2025,Lee,NV03,democrat
oke,04-25-2019,1.340309633,3-17-2025,Lee,NV03,democrat
ndaq,04-25-2019,2.512244213,3-17-2025,Lee,NV03,democrat
kar,04-25-2019,0.951392166,3-17-2025,Lee,NV03,democrat
iqv,04-25-2019,1.32083576,3-17-2025,Lee,NV03,democrat
stz,04-25-2019,0.855910633,3-17-2025,Lee,NV03,democrat
bll,04-25-2019,0.864484396,3-17-2025,Lee,NV03,democrat
msft,04-26-2019,3.011856186,3-17-2025,Gottheimer,NJ05,democrat
domo,04-29-2019,0.21525957,3-17-2025,Curtis,UT03,republican
amzn,04-29-2019,2.038794882,3-17-2025,Curtis,UT03,republican
msft,04-30-2019,2.995482389,3-17-2025,Gottheimer,NJ05,democrat
pch,04-30-2019,1.138644594,3-17-2025,Shalala,FL27,democrat
pdce,04-30-2019,1.698091515,3-17-2025,Shalala,FL27,democrat
mgpi,04-30-2019,0.350859224,3-17-2025,Shalala,FL27,democrat
med,04-30-2019,0.094553139,3-17-2025,Shalala,FL27,democrat
fbc,04-30-2019,1.05006993,3-17-2025,Shalala,FL27,democrat
bery,04-30-2019,1.171938776,3-17-2025,Shalala,FL27,democrat
ntdoy,05-01-2019,1.994186047,3-17-2025,Amash,MI03,libertarian
bki,05-01-2019,0.095910508,3-17-2025,Lowenthal,CA47,democrat
bki,05-01-2019,0.095910508,3-17-2025,Lowenthal,CA47,democrat
bki,05-01-2019,0.095910508,3-17-2025,Lowenthal,CA47,democrat
spsc,05-01-2019,2.341579448,3-17-2025,Welch,VT00,democrat
bki,05-02-2019,0.094815083,3-17-2025,Lowenthal,CA47,democrat
bki,05-02-2019,0.094815083,3-17-2025,Lowenthal,CA47,democrat
bki,05-02-2019,0.094815083,3-17-2025,Lowenthal,CA47,democrat
cb,05-02-2019,1.999237858,3-17-2025,Phillips,MN03,democrat
mitk,05-02-2019,0.790909091,3-17-2025,Welch,VT00,democrat
bki,05-03-2019,0.095160116,3-17-2025,Lowenthal,CA47,democrat
bki,05-03-2019,0.095160116,3-17-2025,Lowenthal,CA47,democrat
bki,05-03-2019,0.095160116,3-17-2025,Lowenthal,CA47,democrat
omc,05-03-2019,0.993003498,3-17-2025,Phillips,MN03,democrat
fisv,05-03-2019,2.518907079,3-17-2025,Schneider,IL10,democrat
msft,05-06-2019,3.052750683,3-17-2025,Gottheimer,NJ05,democrat
msft,05-06-2019,3.052750683,3-17-2025,Gottheimer,NJ05,democrat
tnc,05-06-2019,1.254636668,3-17-2025,Welch,VT00,democrat
fivn,05-06-2019,0.55372549,3-17-2025,Malinowski,NJ07,democrat
o,05-07-2019,0.838361099,3-17-2025,Lee,NV03,democrat
omc,05-07-2019,1.004677032,3-17-2025,Phillips,MN03,democrat
tsla,05-07-2019,14.613236187,3-17-2025,Malinowski,NJ07,democrat
atrc,05-08-2019,1.102659037,3-17-2025,Cisneros,CA39,democrat
vlo,05-08-2019,1.526699029,3-17-2025,Flores,TX17,republican
aes,05-08-2019,0.768460576,3-17-2025,Flores,TX17,republican
psx,05-08-2019,1.426076834,3-17-2025,Flores,TX17,republican
pbf,05-08-2019,0.640091116,3-17-2025,Flores,TX17,republican
kss,05-08-2019,0.119784068,3-17-2025,Flores,TX17,republican
hun,05-08-2019,0.838118812,3-17-2025,Flores,TX17,republican
hca,05-08-2019,2.516508114,3-17-2025,Flores,TX17,republican
exc,05-08-2019,0.89481268,3-17-2025,Flores,TX17,republican
cvs,05-08-2019,1.179583782,3-17-2025,Flores,TX17,republican
ions,05-08-2019,0.479242535,3-17-2025,Shalala,FL27,democrat
glw,05-08-2019,1.516024603,3-17-2025,Suozzi,NY03,democrat
ci,05-08-2019,2.028368794,3-17-2025,Suozzi,NY03,democrat
cat,05-08-2019,2.602728306,3-17-2025,Suozzi,NY03,democrat
meoh,05-09-2019,0.743480898,3-17-2025,Blumenauer,OR03,democrat
wcg,05-09-2019,1.314056104,3-17-2025,Cisneros,CA39,democrat
twtr,05-09-2019,1.384377417,3-17-2025,Cisneros,CA39,democrat
khc,05-09-2019,0.94014733,3-17-2025,Cisneros,CA39,democrat
pwr,05-09-2019,6.672620634,3-17-2025,Cisneros,CA39,democrat
mos,05-09-2019,1.05961945,3-17-2025,Cisneros,CA39,democrat
mac,05-09-2019,0.421216849,3-17-2025,Cisneros,CA39,democrat
lin,05-09-2019,2.310008653,3-17-2025,Cisneros,CA39,democrat
cvs,05-09-2019,1.187895212,3-17-2025,Cisneros,CA39,democrat
ctl,05-09-2019,0.428176796,3-17-2025,Cisneros,CA39,democrat
atvi,05-09-2019,2.024442539,3-17-2025,Cisneros,CA39,democrat
hsic,05-09-2019,1.041149293,3-17-2025,Frankel,FL21,democrat
xray,05-09-2019,0.28314239,3-17-2025,Frankel,FL21,democrat
exas,05-10-2019,0.46590171,3-17-2025,Gottheimer,NJ05,democrat
f,05-10-2019,1.021560575,3-17-2025,Lawrence,MI14,democrat
glw,05-11-2019,1.582094595,3-17-2025,Suozzi,NY03,democrat
dis,05-13-2019,0.759555353,3-17-2025,Cisneros,CA39,democrat
khc,05-13-2019,0.958085705,3-17-2025,Phillips,MN03,democrat
nwl,05-13-2019,0.428289474,3-17-2025,Phillips,MN03,democrat
mhk,05-13-2019,0.84568466,3-17-2025,Phillips,MN03,democrat
mck,05-13-2019,5.090470542,3-17-2025,Phillips,MN03,democrat
fb,05-13-2019,3.253497852,3-17-2025,Phillips,MN03,democrat
dow,05-13-2019,0.73797841,3-17-2025,Phillips,MN03,democrat
cvs,05-13-2019,1.221664809,3-17-2025,Phillips,MN03,democrat
t,05-13-2019,1.167753151,3-17-2025,Phillips,MN03,democrat
arnc,05-13-2019,1.394235239,3-17-2025,Phillips,MN03,democrat
alb,05-13-2019,1.056163384,3-17-2025,Phillips,MN03,democrat
atvi,05-13-2019,2.175074868,3-17-2025,Phillips,MN03,democrat
abmd,05-13-2019,1.509767405,3-17-2025,Phillips,MN03,democrat
de,05-13-2019,3.302707137,3-17-2025,Suozzi,NY03,democrat
ba,05-13-2019,0.481518807,3-17-2025,Suozzi,NY03,democrat
ba,05-13-2019,0.481518807,3-17-2025,Suozzi,NY03,democrat
aapl,05-13-2019,4.617057937,3-17-2025,Suozzi,NY03,democrat
ba,05-13-2019,0.481518807,3-17-2025,Suozzi,NY03,democrat
egy,05-14-2019,2.17816092,3-17-2025,Kinzinger,IL16,republican
uaa,05-14-2019,0.3259362,3-17-2025,Lawrence,MI14,democrat
nvda,05-14-2019,29.750617284,3-17-2025,Lawrence,MI14,democrat
dis,05-14-2019,0.748948949,3-17-2025,Curtis,UT03,republican
tpr,05-15-2019,2.242921493,3-17-2025,Blumenauer,OR03,democrat
itw,05-15-2019,1.658738572,3-17-2025,Frankel,FL21,democrat
shak,05-15-2019,1.360901019,3-17-2025,Shalala,FL27,democrat
pgre,05-15-2019,0.276450512,3-17-2025,Shalala,FL27,democrat
dov,05-15-2019,1.907503637,3-17-2025,Allen,GA12,republican
pg,05-16-2019,1.55943021,3-17-2025,Doggett,TX35,democrat
msft,05-20-2019,3.099429567,3-17-2025,Gottheimer,NJ05,democrat
tmus,05-20-2019,3.309490356,3-17-2025,Lee,NV03,democrat
wfc,05-20-2019,1.506270627,3-17-2025,Shalala,FL27,democrat
jpm,05-20-2019,2.112977099,3-17-2025,Shalala,FL27,democrat
jnj,05-20-2019,1.177503251,3-17-2025,Shalala,FL27,democrat
hpq,05-20-2019,1.472046414,3-17-2025,Shalala,FL27,democrat
dow,05-20-2019,0.750798722,3-17-2025,Shalala,FL27,democrat
dlr,05-20-2019,1.256262374,3-17-2025,Shalala,FL27,democrat
cop,05-20-2019,1.540272218,3-17-2025,Shalala,FL27,democrat
nvda,05-21-2019,31.054123711,3-17-2025,Cisneros,CA39,democrat
unp,05-21-2019,1.338494059,3-17-2025,Gibbs,OH07,republican
bbt,05-22-2019,0.805878751,3-17-2025,Frankel,FL21,democrat
avgo,05-22-2019,7.108469539,3-17-2025,Shalala,FL27,democrat
a,05-23-2019,1.733087149,3-17-2025,Welch,VT00,democrat
ko,05-23-2019,1.402808425,3-17-2025,Shalala,FL27,democrat
uri,05-23-2019,5.014515993,3-17-2025,Suozzi,NY03,democrat
glw,05-23-2019,1.580492744,3-17-2025,Suozzi,NY03,democrat
mhk,05-24-2019,0.760246744,3-17-2025,Frankel,FL21,democrat
pgr,05-24-2019,3.482921965,3-17-2025,Schneider,IL10,democrat
fisv,05-24-2019,2.514269275,3-17-2025,Schneider,IL10,democrat
sbux,05-28-2019,1.308718626,3-17-2025,Gottheimer,NJ05,democrat
gddy,05-29-2019,2.328876283,3-17-2025,Cisneros,CA39,democrat
pep,05-29-2019,1.157369119,3-17-2025,Frankel,FL21,democrat
amed,05-30-2019,0.82419441,3-17-2025,Gianforte,MT00,republican
dtegy,05-30-2019,2.141100703,3-17-2025,Rutherford,FL04,democrat
ko,05-30-2019,1.419898477,3-17-2025,Shalala,FL27,democrat
pcrx,05-30-2019,0.510346379,3-17-2025,Malinowski,NJ07,democrat
msft,05-31-2019,3.163082147,3-17-2025,Gottheimer,NJ05,democrat
pcrx,05-31-2019,0.521489313,3-17-2025,Malinowski,NJ07,democrat
mac,05-31-2019,0.470519895,3-17-2025,Malinowski,NJ07,democrat
hds,06-03-2019,1.325520833,3-17-2025,Phillips,MN03,democrat
roll,06-04-2019,2.228638655,3-17-2025,Cisneros,CA39,democrat
flt,06-04-2019,1.294776267,3-17-2025,Lee,NV03,democrat
ubsi,06-04-2019,0.902892014,3-17-2025,Shalala,FL27,democrat
sitc,06-04-2019,0.246495327,3-17-2025,Shalala,FL27,democrat
pra,06-04-2019,0.396743345,3-17-2025,Shalala,FL27,democrat
boom,06-04-2019,0.108269049,3-17-2025,Shalala,FL27,democrat
avgo,06-04-2019,7.20210764,3-17-2025,Shalala,FL27,democrat
bdn,06-04-2019,0.291147541,3-17-2025,Shalala,FL27,democrat
pep,06-05-2019,1.129005252,3-17-2025,Frankel,FL21,democrat
bkng,06-05-2019,1.129005252,3-17-2025,Phillips,MN03,democrat
azpn,06-06-2019,2.136,3-17-2025,Gianforte,MT00,republican
bkng,06-06-2019,2.136,3-17-2025,Phillips,MN03,democrat
nvda,06-06-2019,33.562674095,3-17-2025,Suozzi,NY03,democrat
so,06-07-2019,1.638274538,3-17-2025,Foxx,NC05,republican
bkng,06-07-2019,1.638274538,3-17-2025,Phillips,MN03,democrat
d,06-10-2019,0.725802174,3-17-2025,Gottheimer,NJ05,democrat
ba,06-11-2019,0.465033063,3-17-2025,Gibbs,OH07,republican
d,06-11-2019,0.740630497,3-17-2025,Gottheimer,NJ05,democrat
jnj,06-12-2019,1.150409373,3-17-2025,Doggett,TX35,democrat
aos,06-12-2019,1.457034728,3-17-2025,Frankel,FL21,democrat
neog,06-12-2019,0.301800327,3-17-2025,Gianforte,MT00,republican
aos,06-12-2019,1.457034728,3-17-2025,Gianforte,MT00,republican
ppg,06-13-2019,0.952527585,3-17-2025,Doggett,TX35,democrat
crm,06-14-2019,1.811479235,3-17-2025,Pelosi,CA12,democrat
gddy,06-17-2019,2.420070175,3-17-2025,Cisneros,CA39,democrat
bdc,06-17-2019,1.717185618,3-17-2025,Cisneros,CA39,democrat
xom,06-17-2019,1.52057531,3-17-2025,Sherrill,NJ11,democrat
duk,06-18-2019,1.354997707,3-17-2025,Foxx,NC05,republican
flt,06-18-2019,1.201639164,3-17-2025,Lee,NV03,democrat
cck,06-18-2019,1.484321745,3-17-2025,Lee,NV03,democrat
crm,06-18-2019,1.804502291,3-17-2025,Pelosi,CA12,democrat
so,06-19-2019,1.608001435,3-17-2025,Frankel,FL21,democrat
fb,06-19-2019,3.150416044,3-17-2025,Perlmutter,CO07,democrat
ps,06-19-2019,0.694616337,3-17-2025,Shalala,FL27,democrat
exas,06-19-2019,0.371066471,3-17-2025,Shalala,FL27,democrat
mmm,06-19-2019,1.076421967,3-17-2025,Allen,GA12,republican
msft,06-20-2019,2.856589996,3-17-2025,Gottheimer,NJ05,democrat
khc,06-20-2019,0.983938323,3-17-2025,Phillips,MN03,democrat
nwl,06-20-2019,0.431984074,3-17-2025,Phillips,MN03,democrat
m,06-20-2019,0.622262774,3-17-2025,Phillips,MN03,democrat
lb,06-20-2019,1.189381271,3-17-2025,Phillips,MN03,democrat
hds,06-20-2019,1.406077348,3-17-2025,Phillips,MN03,democrat
