country,name,full_name,,tag,id,isin,symbol,currency,stock_exchange,def_stock_exchange
germany,db Energy Booster Euro Hedged,db Energy Booster Euro Hedged ETC,,db-energy-booster-euro-hdg-etc-de,46282,DE000A1ED2J2,XCTH,EUR,Xetra,TRUE
germany,db x-trackers MSCI Japan UCITS 4C DR,Xtrackers MSCI Japan UCITS ETF 4C EUR Hedged,,db-x-trackers-msci-japantr---eur,46737,LU0659580079,XMK9,EUR,Xetra,TRUE
germany,db x-trackers ShortDAX x2 Daily UCITS 1C,db x-trackers ShortDAX x2 Daily UCITS 1C,,db-xtrackers-shortdax-2x-daily,38571,LU0411075020,DBPD,EUR,Xetra,TRUE
germany,db x-trackers Euro Stoxx 50 (DR) 1C,db x-trackers Euro Stoxx 50 UCITS (DR) 1C,,db-euro-stoxx-50-1c-mc?cid=46383,46383,LU0380865021,XESC,EUR,Xetra,FALSE
germany,db x-trackers DAX UCITS DR,Xtrackers DAX UCITS ETF 1C,,db-xtrackers-dax,38682,LU0274211480,XDAX,EUR,Xetra,TRUE
germany,db x-trackers CSI300 UCITS 1C,db x-trackers CSI300 UCITS 1C,,db-x-trackers-csi-300-index?cid=46094,46094,LU0779800910,XCHA,EUR,Xetra,FALSE
germany,db x-trackers ShortDAX Daily UCITS 1C,db x-trackers ShortDAX Daily UCITS 1C,,db-x-trackers-shortdax-daily,46683,LU0292106241,XSDX,EUR,Xetra,TRUE
germany,db x-trackers MSCI China UCITS DR 1C,db x-trackers MSCI China UCITS DR 1C,,db-xtrackers-msci-china-trn-uk?cid=46543,46543,LU0514695690,XCS6,EUR,Xetra,FALSE
germany,db x-trackers II iTraxx Crossover 5y Short UCITS,db x-trackers II iTraxx Crossover 5y Short UCITS,,db-crossover-5-y-short-tr,46360,LU0321462870,XTC5,EUR,Xetra,TRUE
germany,db x-trackers S&P 500 2x Inverse Daily UCITS 1C,db x-trackers S&P 500 2x Inverse Daily UCITS 1C,,s-p-500-2x-inverse-index-(gbp)-uk?cid=46813,46813,LU0411078636,DBPK,EUR,Xetra,FALSE
germany,db x-trackers MSCI Emerging Markets UCITS,db x-trackers MSCI Emerging Markets UCITS,,db-x-trackers-msci-em-trn-idx-etf?cid=45821,45821,LU0292107645,XMEM,EUR,Xetra,FALSE
germany,db x-trackers Euro Stoxx 50 Short Daily 1C,db x-trackers Euro Stoxx 50 Short Daily UCITS 1C,,db-euro-stoxx-50-short-mc?cid=46384,46384,LU0292106753,XSSX,EUR,Xetra,FALSE
germany,db x-trackers MSCI EMU UCITS DR,Xtrackers MSCI EMU UCITS ETF 1D,,db-x-trackers-msci-emu-index,949275,LU0846194776,XD5E,EUR,Xetra,TRUE
germany,db x-trackers Euro Stoxx 50 UCITS DR 1D,db x-trackers Euro Stoxx 50 UCITS DR 1D,,db-x-trackers-dj-euro-stoxx-50-etf?cid=45814,45814,LU0274211217,XESX,EUR,Xetra,FALSE
germany,db x-trackers MSCI World Info Tech DR 1C,dbxtrck MSCI Wrld InfoTech DR 1C TG,,dbxtrck-msci-wrld-infotech-dr-1c-mi?cid=1009153,1009153,IE00BM67HT60,XDWT,EUR,Xetra,FALSE
germany,db x-trackers MSCI World UCITS 1C,db x-trackers MSCI World UCITS 1C,,db-xtrackers-msci-world-trn-uk?cid=46409,46409,LU0274208692,XMWO,EUR,Xetra,FALSE
germany,db x-trackers MSCI India UCITS 1C,db x-trackers MSCI India UCITS 1C,,db-xtrackers-msci-india-trn-uk?cid=46725,46725,LU0514695187,XCS5,EUR,Xetra,FALSE
germany,db x-trackers MSCI USA UCITS 1C,db x-trackers MSCI USA UCITS 1C,,db-x-trackers-msci-usa-trn-index?cid=45827,45827,LU0274210672,XMUS,EUR,Xetra,FALSE
germany,db x-trackers Harvest CSI300 UCITS DR,Xtrackers Harvest CSI300 UCITS ETF 1D,,db-x-trackers-harvest-csi300,949276,LU0875160326,RQFI,EUR,Xetra,TRUE
germany,db x-trackers MSCI Wd Health Care,Xtrackers MSCI World Health Care UCITS ETF 1C,,db-x-trackers-msci-wrd-hlth-care-de,986887,IE00BM67HK77,XDWH,EUR,Xetra,TRUE
germany,db x-trackers MSCI Mexico UCITS DR 1C,db x-trackers MSCI Mexico UCITS DR 1C,,db-xtrackers-msci-mexico-trn-uk?cid=46743,46743,LU0476289466,D5BI,EUR,Xetra,FALSE
germany,db x-trackers II iBoxx Japan Sovereign UCITS 1C,db x-trackers II iBoxx Japan Sovereign UCITS 1C,,db-x-trackers-ii-markit-iboxx-japan?cid=949283,949283,LU0952581584,XJSE,EUR,Xetra,FALSE
germany,db x-trackers II iBoxx EUR High,db x-trackers II EUR High Yield Corporate Bond UCITS DR 1D,,db-x-trackers-ii-iboxx-eur-high?cid=1024629,1024629,LU1109942653,XHYG,EUR,Xetra,FALSE
germany,db x-trackers MSCI Japan UCITS 1C DR,db x-trackers MSCI Japan UCITS 1C DR,,db-xtrackers-msci-japan-trn-etf?cid=45809,45809,LU0274209740,XMJP,EUR,Xetra,FALSE
germany,db x-trackers DAX UCITS DR,db x-trackers DAX UCITS DR 1C,,db-xtrackers-dax?cid=998493,998493,LU0274211480,XDAX,EUR,TradeGate,FALSE
germany,db x-trackers MSCI AC World UCITS DR,Xtrackers MSCI AC World UCITS ETF 1C,,db-x-trackers-msci-ac-world-index,949266,IE00BGHQ0G80,XMAW,EUR,Xetra,TRUE
germany,db x-trackers MSCI World Info Tech DR 1C,db x-trackers MSCI World Information Technology UCITS DR 1C,,dbxtrck-msci-wrld-infotech-dr-1c-mi?cid=1009167,1009167,IE00BM67HT60,XDWT,EUR,TradeGate,FALSE
germany,db x-trackers STOXX Europe 600 UCITS DR 1C,db x-trackers STOXX Europe 600 UCITS DR 1C,,db-stoxx-europe-600-uk?cid=46414,46414,LU0328475792,XSX6,EUR,Xetra,FALSE
germany,Xtrackers Euro Stoxx Quality Dividend UCITS,Xtrackers Euro Stoxx Quality Dividend UCITS ETF ID,,db-xtrackers-dj-euro-stoxx-div30,38681,LU0292095535,XD3E,EUR,Xetra,TRUE
germany,db x-trackers MSCI World Consumer Staples DR 1C,Xtrackers MSCI World Consumer Staples UCITS ETF 1C,,dbxtrack-msci-wrld-consstpl-dr-1c,1024420,IE00BM67HN09,XDWS,EUR,Xetra,TRUE
germany,db x-trackers Nikkei 225 UCITS DR,Xtrackers Nikkei 225 UCITS ETF 1D,,db-x-trackers-nikkei-225,949274,LU0839027447,XDJP,EUR,Xetra,TRUE
germany,db x-trackers MSCI World Financials DR 1C,db x-trackers MSCI World Financials UCITS DR 1C,,dbxtrack-msci-world-finls-dr-1c,1024414,IE00BM67HL84,XDWF,EUR,Xetra,TRUE
germany,db x-trackers MSCI World Telecom Services DR 1C,db x-trackers MSCI World Telecom Services UCITS DR 1C,,dbxtrack-msci-wrld-tlcom-srvc-dr-1c,1024421,IE00BM67HR47,XWTS,EUR,Xetra,TRUE
germany,db x-trackers STOXX Europe 600 UCITS DR 1C,db x-trackers Stoxx Europe 600 UCITS DR 1C,,db-stoxx-europe-600-uk?cid=1009246,1009246,LU0328475792,XSX6,EUR,TradeGate,FALSE
germany,db x-trackers II iBoxx Sovereigns Eurozone UCITS 1,Xtrackers II Eurozone Government Bond UCITS ETF 1C,,db-xtrackers-ii-€-sov.-euro-tr-1c,38687,LU0290355717,XGLE,EUR,Xetra,TRUE
germany,db x-trackers MSCI Bangladesh IM UCITS 1C,db x-trackers MSCI Bangladesh IM UCITS 1C,,db-x-trackers-msci-bangladesh-imtr?cid=45810,45810,LU0659579220,XBAN,EUR,Xetra,FALSE
germany,db x-trackers MSCI Europe Small Cap UCITS DR 1C,db x-trackers MSCI Europe Small Cap UCITS DR 1C,,msci-europe-smlcap-trn-index,46497,LU0322253906,XXSC,EUR,Xetra,TRUE
germany,db x-trackers LevDAX Daily UCITS 1C,Xtrackers LevDAX Daily Swap UCITS ETF 1C,,db-x-trackers-levdax-daily,46682,LU0411075376,DBPE,EUR,Xetra,TRUE
germany,db x-trackers Nifty 50,db x-trackers Nifty 50 UCITS,,db-xtrackers-s-p-cnx-nifty-uk?cid=37482,37482,LU0292109690,XNIF,EUR,Xetra,FALSE
germany,db x-trackers II iBoxx EUR 1-3Yr,db x-trackers II iBoxx EUR High Yield Bond 1-3 UCITS 1D,,db-x-trackers-ii-iboxx-eur-1-3yr?cid=1024636,1024636,LU1109939865,XHY1,EUR,Xetra,FALSE
germany,db x-trackers II iBoxx Liquid Corporate UCITS 1C,Xtrackers II EUR Corporate Bond UCITS ETF 1C,,db-xtrackers-€-liquid-corp-100-tr,46372,LU0478205379,XBLC,EUR,Xetra,TRUE
germany,db x-trackers MSCI World Energy DR 1C,db x-trackers MSCI World Energy UCITS DR 1C,,dbxtrack-msci-world-energy-dr-1c,1024413,IE00BM67HM91,XDW0,EUR,Xetra,TRUE
germany,db x-trackers II Global Sovereign UCITS 1C,Xtrackers II Global Government Bond UCITS ETF 1C - EUR Hedged,,db-xtrackers-ii-global-sov.-1c,38689,LU0378818131,XGSH,EUR,Xetra,TRUE
germany,db x-trackers S&P 500 UCITS 1C,db x-trackers S&P 500 UCITS 1C,,dbx-s-p-500-class-1-uk?cid=38570,38570,LU0490618542,D5BM,EUR,Xetra,FALSE
germany,db x-trackers MSCI World Industrials DR 1C,db x-trackers MSCI World Industrials UCITS DR 1C,,dbxtrack-msci-world-indust-dr-1c,1024415,IE00BM67HV82,XDWI,EUR,Xetra,TRUE
germany,db x-trackers FTSE Vietnam UCITS 1C,db x-trackers FTSE Vietnam UCITS 1C,,db-xtrackers-ftse-vietnam-uk?cid=37490,37490,LU0322252924,XFVT,EUR,Xetra,FALSE
germany,db x-trackers II iBoxx Global Inflation Linked UCI,db x-trackers II Global Inflation-Linked UCITS 5C,,db-x-trackers-ii-iboxx-global-infla?cid=1024684,1024684,LU0908508814,XGIU,EUR,Frankfurt,FALSE
germany,db x-trackers DAX UCITS DR Income 1D,db xtrackers DAX DR Income 1D tg,,db-xtrackers-dax-dr-income-1d?cid=998424,998424,LU0838782315,XDDX,EUR,Xetra,FALSE
germany,db x-trackers USD Corporate Bond DR 1D,db x-trackers USD Corporate Bond UCITS DR 1D,,db-x-trackers-usd-corp-bond-dr-1d,1024549,IE00BZ036H21,XDGU,EUR,Xetra,TRUE
germany,db x-trackers MSCI World 4C,db x-trackers MSCI World UCITS 4C,,dbxtrck-msci-world-4c,1024647,LU0659579733,XWEH,EUR,Xetra,TRUE
germany,db x-trackers II Short iBoxx Sovereigns Eurozone U,Xtrackers II Eurozone Government Bond Short Daily Swap UCITS ETF 1C,,db-xtrackers-short-€-sov.-euro-tr,38695,LU0321463258,XSGL,EUR,Xetra,TRUE
germany,db x-trackers MSCI World Consumer Discretionary 1C,db x-trackers MSCI World Consumer Discretionary UCITS DR 1C,,db-xtrack-msci-wrld-cons-disc-1c?cid=1024387,1024387,IE00BM67HP23,XDWC,EUR,Xetra,FALSE
germany,db x-trackers LPX MM Private Equity UCITS,Xtrackers LPX Private Equity Swap UCITS ETF 1C,,db-x-trackers-lpx-mm-private-eq,46397,LU0322250712,XLPE,EUR,Xetra,TRUE
germany,db x-trackers S&P 500 Inverse Daily UCITS 1C,Xtrackers S&P 500 Inverse Daily Swap UCITS ETF 1C,,db-xtrackers-s-p-500-inverse,38704,LU0322251520,XSPS,EUR,Xetra,TRUE
germany,db x-trackers II iBoxx Sovereigns Eurozone 1-3 UCI,Xtrackers II Eurozone Government Bond 1-3 UCITS ETF 1C,,db-xtrackers-€-sov.-euro-1-3-tr-1c,46374,LU0290356871,X13E,EUR,Xetra,TRUE
germany,db x-trackers MSCI World Utilities DR 1C,db x-trackers MSCI World Utilities UCITS DR 1C,,dbxtrack-msci-world-util-dr-1c,1024418,IE00BM67HQ30,XDWU,EUR,Xetra,TRUE
germany,db x-trackers STOXX Global Select Dividend 100 UCI,db x-trackers STOXX Global Select Dividend 100 UCITS 1D,,db-xtrackers-stoxx-glbl-div-100?cid=46096,46096,LU0292096186,XGSD,EUR,Xetra,FALSE
germany,db x-trackers FTSE EPRA/NAREIT Developed Europe Re,Xtrackers FTSE Developed Europe Real Estate UCITS ETF 1C,,db-ftse-nareit-dev.-euro-re-1c,38569,LU0489337690,D5BK,EUR,Xetra,TRUE
germany,db x-trackers II iBoxx Sovereigns Eurozone Yield P,Xtrackers II iBoxx Eurozone Government Bond Yield Plus UCITS ETF 1C,,db-€-sov.-euro-yield-plus-tr,46358,LU0524480265,XY4P,EUR,Xetra,TRUE
germany,db x-trackers Nikkei 225 UCITS DR,db x-trackers Nikkei 225 UCITS DR,,db-x-trackers-nikkei-225?cid=997956,997956,LU0839027447,XDJP,EUR,TradeGate,FALSE
germany,db x-trackers II iBoxx Sovereigns Eurozone 5-7 UCI,Xtrackers II Eurozone Government Bond 5-7 UCITS ETF 1C,,db-xtrackers-ii-€-sov.-euro-5-7-tr,46388,LU0290357176,X57E,EUR,Xetra,TRUE
germany,db x-trackers iBoxx USD EM Sovereigns Quality Weig,db x-trackers iBoxx USD Emerging Sovereigns Quality Weighted UCITS DR 1D,,dbxtrack-iboxx-em-sovrs-qlt-wght,1024412,IE00BD4DX952,XQUA,EUR,Xetra,TRUE
germany,db x-trackers DBLCI - OY Balanced UCITS 1C,Xtrackers DBLCI Commodity Optimum Yield Swap UCITS ETF 1C Hedged,,db-xtrackers-dblci-oy-bal.---eur,38683,LU0292106167,XDBC,EUR,Xetra,TRUE
germany,db x-trackers SP 500 UCITS,db x-trackers S&P 500 UCITS DR 1C,,db-x-trackers-sp-500-ucits?cid=1024395,1024395,IE00BM67HW99,XDPE,EUR,Xetra,FALSE
germany,db x-trackers MSCI World Quality Factor DR 1C,db x-trackers MSCI World Quality Factor UCITS DR 1C,,dbxtrack-msci-world-qlt-fct-dr-1c,1024417,IE00BL25JL35,XDEQ,EUR,Xetra,TRUE
germany,db x-trackers USD Corporate Bond DR 2D Hedged,db x-trackers USD Corporate Bond UCITS DR 2D Hedged,,dbxtrack-usd-corpbd-dr-2d-hdgd,1024547,IE00BZ036J45,XDGE,EUR,Xetra,TRUE
germany,db x-trackers II Global Sovereign UCITS 1D,db x-trackers II Global Government Bond UCITS DR 1D,,db-x-trackers-ii-global-sov.-1d?cid=1024632,1024632,LU0690964092,XGVD,EUR,Xetra,FALSE
germany,db x-trackers II iBoxx Global Inflation Linked UCI,db x-trackers II Global Inflation-Linked UCITS 5C,,db-x-trackers-ii-iboxx-global-infla?cid=1024683,1024683,LU0908508814,XGIU,EUR,Xetra,FALSE
germany,db x-trackers MSCI World Materials DR 1C,db x-trackers MSCI World Materials UCITS DR 1C,,dbxtrack-msci-world-mats-dr-1c,1024416,IE00BM67HS53,XDWM,EUR,Xetra,TRUE
germany,db x-trackers S&P Select Frontier UCITS 1C,Xtrackers S&P Select Frontier Swap UCITS ETF 1C,,db-xtrackers-s-p-select-frontier,38693,LU0328476410,XSFR,EUR,Xetra,TRUE
germany,db x-trackers MSCI EM Asia UCITS 1C,Xtrackers MSCI EM Asia Swap UCITS ETF 1C,,db-x-trackers-msci-em-asia-trn,46399,LU0292107991,XMAS,EUR,Xetra,TRUE
germany,db x-trackers MSCI Africa Top 50 UCITS,Xtrackers MSCI Africa Top 50 Swap UCITS ETF 1C,,db-msci-efm-africa-top-50-captr,46364,LU0592217524,XMKA,EUR,Xetra,TRUE
germany,db x-trackers MSCI World Min Vol DR 1C,db x-trackers MSCI World Minimum Volatility UCITS DR 1C,,dbxtrack-msci-world-minvol-dr-1c,1024505,IE00BL25JN58,XDEB,EUR,Frankfurt,TRUE
germany,db x-trackers S&P 500 2x Leveraged Daily UCITS 1C,db x-trackers S&P 500 2x Leveraged Daily UCITS 1C,,s-p-500-2x-leveraged(gbp)-uk?cid=38573,38573,LU0411078552,DBPG,EUR,Xetra,FALSE
germany,db x-trackers MSCI World Consumer Staples DR 1C,db x-trackers MSCI World Consumer Staples UCITS DR 1C,,dbxtrack-msci-wrld-consstpl-dr-1c?cid=1055040,1055040,IE00BM67HN09,XDWS,EUR,TradeGate,FALSE
germany,db x-trackers Euro Stoxx 50 ex Financials UCITS DR,Xtrackers Euro Stoxx 50 ex Financials UCITS ETF 1D,,db-x-trackers-euro-stoxx-50-ex-fina,949273,LU0835262626,XD5F,EUR,Xetra,TRUE
germany,db x-trackers STOXX Europe 600 Banks UCITS,db x-trackers STOXX Europe 600 Banks UCITS,,db-x-trackers-stoxx-euro-600-banks,46411,LU0292103651,XS7R,EUR,Xetra,TRUE
germany,db x-trackers MSCI AC Asia Ex Japan UCITS,db x-trackers MSCI AC Asia Ex Japan UCITS,,db-msci-asia-x-jap.-tr-uk?cid=46398,46398,LU0322252171,XAXJ,EUR,Xetra,FALSE
germany,db x-trackers MSCI Russia Capped UCITS 1C,db x-trackers MSCI Russia Capped UCITS 1C,,db-msci-russia-25-cap-uk?cid=46771,46771,LU0322252502,XMRC,EUR,Xetra,FALSE
germany,x-trackers Swiss Large DR 1D,db x-trackers Swiss Large Cap UCITS DR 1D,,db-xtrackers-smi?cid=45945,45945,LU0274221281,XSMI,EUR,Xetra,FALSE
germany,db x-trackers FTSE China 50 UCITS DR,db x-trackers FTSE China 50 UCITS DR,,db-xtrackers-ftse-xinhua-china-25?cid=45808,45808,LU0292109856,XX25,EUR,Xetra,FALSE
germany,db x-trackers iBoxx EUR Corporates Yield Plus DR 1,db x-trackers iBoxx EUR Corporates Yield Plus UCITS DR 1D,,dbxtrack-iboxx-eur-corpyld-pls-dr1d,1024545,IE00BYPHT736,XDEP,EUR,Xetra,TRUE
germany,db x-trackers FTSE 100 DR 1C,Xtrackers FTSE 100 UCITS ETF 1C,,db-xtrackers-ftse-100-dr-1c-de,997714,LU0838780707,XDUK,EUR,Xetra,TRUE
germany,db x-trackers MSCI Europe UCITS DR,db x-trackers MSCI Europe UCITS DR,,db-xtrackers-msci-europe-trn?cid=45815,45815,LU0274209237,XMEU,EUR,Xetra,FALSE
germany,db x-trackers II Fed Funds Effective Rate UCITS 1C,Xtrackers II USD Overnight Rate Swap UCITS ETF 1C,,db-feds-effective-rate-tr,46746,LU0321465469,XFFE,EUR,Xetra,TRUE
germany,db x-trackers Russell 2000 UCITS GB,db x-trackers Russell 2000 UCITS DR 1C,,db-x-trackers-russell-2000-ucits-gb?cid=1024397,1024397,IE00BJZ2DD79,XRS2,EUR,Xetra,FALSE
germany,db x-trackers II iBoxx Liquid Corporate Financials,db x-trackers II iBoxx Liquid Corporate Financials UCITS 1C,,db-€-liq.-corp-100-fin.-tr,46355,LU0484968812,XB4F,EUR,Xetra,TRUE
germany,db x-trackers FTSE 250 UCITS DR,db x-trackers FTSE 250 UCITS DR,,db-x-trackers-ftse-250?cid=46097,46097,LU0292097317,XMCX,EUR,Xetra,FALSE
germany,db x-trackers MSCI Europe Small Cap UCITS DR 1C,db x-trackers MSCI Europe Small Cap Index UCITS DR 1C,,msci-europe-smlcap-trn-index?cid=1052941,1052941,LU0322253906,XXSC,EUR,TradeGate,FALSE
germany,db x-trackers MSCI USA UCITS DR,Xtrackers MSCI USA UCITS ETF 1C,,db-x-trackers-msci-usa-index,949267,IE00BJ0KDR00,XD9U,EUR,Xetra,TRUE
germany,db x-trackers II Barclays Global Aggregate Bond UC,db x-trackers II Barclays Global Aggregate Bond UCITS 5C,,db-x-tackers-ii-barclays-global-agg?cid=949282,949282,LU0942970798,XBAG,EUR,Xetra,FALSE
germany,db x-trackers MSCI World Value Factor DR 1C,db x-trackers MSCI World Value Factor UCITS DR 1C,,dbxtrack-msci-world-val-fct-dr-1c,1024419,IE00BL25JM42,XDEV,EUR,Xetra,TRUE
germany,db x-trackers Nifty 50,db x-trackers Nifty 50 UCITS 1C,,db-xtrackers-s-p-cnx-nifty-uk?cid=1010604,1010604,LU0292109690,XNIF,EUR,TradeGate,FALSE
germany,db x-trackers Euro Stoxx 50 (DR) 1C,db x-trackers Euro Stoxx 50 UCITS DR 1C,,db-euro-stoxx-50-1c-mc?cid=1008801,1008801,LU0380865021,XESC,EUR,Frankfurt,FALSE
germany,db x-trackers II iTraxx Crossover 5y UCITS,Xtrackers II iTraxx Crossover Swap UCITS ETF 1C,,db-x-trackers-ii-crossover-5-y-tr,46390,LU0290359032,XTXC,EUR,Xetra,TRUE
germany,db x-trackers Portfolio Total Return UCITS 1C,Xtrackers Portfolio UCITS ETF 1C,,db-x-trackers-portfolio-tr-index,46748,LU0397221945,XQUI,EUR,Xetra,TRUE
germany,db x-trackers II iBoxx Sovereigns Eurozone Yield P,db x-trackers II iBoxx Sovereigns Eurozone Yield Plus UCITS 1D,,dbxtrck-ii-iboxx-sover-eu-yld-1d,1024640,LU0962071741,XYPD,EUR,Xetra,TRUE
germany,db x-trackers II iBoxx Sovereign Eurozone Yield Pl,db x-trackers II iBoxx Sovereign Eurozone Yield Plus 1-3 UCITS,,db-x-trckers-ii-iboxx-sovereigns-eu?cid=949281,949281,LU0925589839,XYP1,EUR,Xetra,FALSE
germany,db x-trackers STOXX Europe 600 Food & Beverage UCI,Xtrackers Stoxx Europe 600 Food & Beverage Swap UCITS ETF 1C,,db-stoxxeuro600-food--beverage,46369,LU0292105359,XS3R,EUR,Xetra,TRUE
germany,db x-trackers DAX UCITS DR Income 1D,db x-trackers DAX UCITS DR Income 1D,,db-xtrackers-dax-dr-income-1d?cid=998494,998494,LU0838782315,XDDX,EUR,TradeGate,FALSE
germany,db x-trackers Portfolio Total Return UCITS 1C,db x-trackers Portfolio Total Return UCITS 1C,,db-x-trackers-portfolio-tr-index?cid=1056533,1056533,LU0397221945,XQUI,EUR,TradeGate,FALSE
germany,db x-trackers II Global Sovereign EUR UCITS 5C,db x-trackers II Global Government Bond UCITS DR 5C,,db-x-trackers-ii-global-sovereign-5?cid=1024688,1024688,LU0908508731,XG7S,EUR,Xetra,FALSE
germany,db x-trackers DAX UCITS DR Income 1D,db xtrackers DAX DR Income 1D tg,,db-xtrackers-dax-dr-income-1d?cid=998483,998483,LU0838782315,XDDX,EUR,Frankfurt,FALSE
germany,db x-trackers Euro Stoxx 50 Short Daily 1C,db x-trackers Euro Stoxx 50 Short Daily UCITS 1C,,db-euro-stoxx-50-short-mc?cid=1009240,1009240,LU0292106753,XSSX,EUR,TradeGate,FALSE
germany,db x-trackers MSCI EM LatAm UCITS 1C,Xtrackers MSCI EM Latin America Swap UCITS ETF 1C,,db-x-trackers-msci-em-latam-trn,46401,LU0292108619,XMLA,EUR,Xetra,TRUE
germany,db x-trackers STOXX Europe 600 Food & Beverage UCI,db x-trackers Stoxx Europe 600 Food & Beverage UCITS 1C,,db-stoxxeuro600-food--beverage?cid=1008797,1008797,LU0292105359,XS3R,EUR,Frankfurt,FALSE
germany,db x-trackers MSCI GCC Select Index 1C,db x-trackers MSCI GCC Select Index UCITS 1C,,dbxtrack-msci-gcc-select-index-1c,1024506,IE00BQXKVQ19,XGLF,EUR,Frankfurt,TRUE
germany,db x-trackers STOXX Europe 600 Health Care UCITS,db x-trackers Stoxx Europe 600 Health Care UCITS 1C,,dj-stoxx600-health-care?cid=1009050,1009050,LU0292103222,XSDR,EUR,Frankfurt,FALSE
germany,db x-trackers STOXX Europe 600 Oil & Gas UCITS,Xtrackers Stoxx Europe 600 Oil & Gas Swap UCITS ETF 1C,,db-xtrackers-stoxxeuro-600-oil-gas,46415,LU0292101796,XSER,EUR,Xetra,TRUE
germany,db x-trackers MSCI World Mom Factor DR 1C,db x-trackers MSCI World Momentum Factor UCITS DR 1C,,dbxtrck-msci-world-mom-fact-dr1c,1024500,IE00BL25JP72,XDEM,EUR,Frankfurt,TRUE
germany,db x-trackers II iBoxx Global Inflation-Linked UCI,Xtrackers II Global Inflation-Linked Bond UCITS ETF 1C - EUR Hedged,,db-global-inflation-tr---eur,38686,LU0290357929,XGIN,EUR,Xetra,TRUE
germany,x-trackers Swiss Large DR 1D,db x-trackers Swiss Large Cap UCITS DR 1D,,db-xtrackers-smi?cid=1010563,1010563,LU0274221281,XSMI,EUR,TradeGate,FALSE
germany,db x-trackers II iBoxx Inflation-Linked UCITS 1C,Xtrackers II Eurozone Inflation-Linked Bond UCITS ETF 1C,,db-xtrackers-ii-€-inflation-tr,38684,LU0290358224,XEIN,EUR,Xetra,TRUE
germany,db x-trackers MSCI Brazil UCITS DR 1C,db x-trackers MSCI Brazil UCITS DR 1C,,db-xtrackers-msci-brazil-trn-uk?cid=46295,46295,LU0292109344,XMBR,EUR,Xetra,FALSE
germany,db x-trackers DAX UCITS DR,db x-trackers DAX UCITS DR 1C,,db-xtrackers-dax?cid=998482,998482,LU0274211480,XDAX,EUR,Frankfurt,FALSE
germany,db x-trackers STOXX Europe 600 Health Care UCITS,db x-trackers Stoxx Europe 600 Health Care UCITS 1C,,dj-stoxx600-health-care?cid=1009248,1009248,LU0292103222,XSDR,EUR,TradeGate,FALSE
germany,db x-trackers STOXX Europe 600 Tech UCITS,Xtrackers Stoxx Europe 600 Technology Swap UCITS ETF 1C,,db-x-trackers-stoxx-euro-600-tech,46412,LU0292104469,XS8R,EUR,Xetra,TRUE
germany,db x-trackers II iBoxx Germany UCITS 4% 1D,db x-trackers II iBoxx Germany UCITS 4% 1D,,db-x-trackers-ii-€-germany-tr-4-d?cid=976562,976562,LU0643975161,X03G,EUR,Xetra,FALSE
germany,db x-trackers Euro Stoxx 50 (DR) 1C,db x-trackers Euro Stoxx 50 UCITS (DR) 1C,,db-euro-stoxx-50-1c-mc?cid=1009241,1009241,LU0380865021,XESC,EUR,TradeGate,FALSE
germany,db x trackers II Eur Gov Bd 25,Xtrackers II Eurozone Government Bond 25+ UCITS ETF 1C,,db-xtrackers-ii-€-sov.-euro-25-tr,46387,LU0290357846,X25E,EUR,Xetra,TRUE
germany,db x-trackers II MTS Ex-Bank of Italy Aggregate UC,Xtrackers II Italy Government Aggregate Bond Swap UCITS ETF 1D,,db-mts-x-bank-of-italy-agg.-de,45944,LU0613540698,XBO3,EUR,Xetra,TRUE
germany,db x-trackers STOXX Europe 600 Food & Beverage UCI,db x-trackers Stoxx Europe 600 Food & Beverage UCITS 1C,,db-stoxxeuro600-food--beverage?cid=1009247,1009247,LU0292105359,XS3R,EUR,TradeGate,FALSE
germany,db x-trackers IIEmerging Markets Liquid Eurobond U,Xtrackers II USD Emerging Markets Bond UCITS ETF 1C - EUR Hedged,,db-em-liquid-eurobond---eur,46589,LU0321462953,XEMB,EUR,Xetra,TRUE
germany,x-trackers Swiss Large DR 1D,db x-trackers Swiss Large Cap UCITS DR 1D,,db-xtrackers-smi?cid=1010560,1010560,LU0274221281,XSMI,EUR,Frankfurt,FALSE
germany,db x-trackers FTSE MIB UCITS DR,Xtrackers FTSE MIB UCITS ETF 1D,,db-x-trackers-ftse-mib-index,46727,LU0274212538,XMIB,EUR,Xetra,TRUE
germany,db x-trackers DAX UCITS DR,db x-trackers DAX UCITS DR 1C,,db-xtrackers-dax?cid=998552,998552,LU0274211480,XDAX,EUR,Dusseldorf,FALSE
germany,db x-trackers FTSE 100 UCITS DR Income,db x-trackers FTSE 100 UCITS DR Income,,db-x-trackers-ftse-100-ucits-dr?cid=46101,46101,LU0292097234,XUKX,EUR,Xetra,FALSE
germany,db x-trackers MSCI Canada UCITS 1C,db x-trackers MSCI Canada UCITS 1C,,db-xtrackers-msci-canada-trn-uk?cid=46540,46540,LU0476289540,D5BH,EUR,Xetra,FALSE
germany,db x-trackers STOXX Europe 600 Health Care UCITS,Xtrackers Stoxx Europe 600 Health Care Swap UCITS ETF 1C,,dj-stoxx600-health-care,46417,LU0292103222,XSDR,EUR,Xetra,TRUE
germany,db x-trackers II iBoxx Sovereigns Eurozone 7-10 UC,Xtrackers II Eurozone Government Bond 7-10 UCITS ETF 1C,,db-xtrackers-€-sov.-euro-7-10-tr,46378,LU0290357259,X710,EUR,Xetra,TRUE
