country,name,full_name,tag,,id,currency,symbol,market
china,FTSE China 200 Alternate Energy CNY,FTSE China 200 Alternate Energy CNY,china-200-alternate-energy-cny,,1051186,CNY,FTXIN30580C,global_indices
china,FTSE China 200 General Financial USD,FTSE China 200 General Financial USD,china-200-general-financial-usd,,1051185,USD,FTXIN38770U,global_indices
china,FTSE China 200 Banks USD,FTSE China 200 Banks USD,china-200-banks-usd,,1051184,USD,FTXIN38350U,global_indices
china,FTSE China 200 Electricity USD,FTSE China 200 Electricity USD,china-200-electricity-usd,,1051183,USD,FTXIN37530U,global_indices
china,FTSE China 200 Pharmaceuticals & Biotechnology USD,FTSE China 200 Pharmaceuticals & Biotechnology USD,c200-pharmaceuticals-biotech-usd,,1051182,USD,FTXIN34570U,global_indices
china,FTSE China 200 Technology Hardware & Equipment USD,FTSE China 200 Technology Hardware & Equipment USD,c200-technology-hardware-equip-usd,,1051181,USD,FTXIN39570U,global_indices
china,FTSE China 200 Software and Computer Services USD,FTSE China 200 Software and Computer Services USD,c200-software-and-computer-ser-usd,,1051180,USD,FTXIN39530U,global_indices
china,FTSE China 200 Life Insurance USD,FTSE China 200 Life Insurance USD,china-200-life-insurance-usd,,1051179,USD,FTXIN38570U,global_indices
china,FTSE China 200 Mobile Telecommunication USD,FTSE China 200 Mobile Telecommunication USD,c200-mobile-telecommunication-usd,,1051178,USD,FTXIN36570U,global_indices
china,FTSE China 200 Travel & Leisure USD,FTSE China 200 Travel & Leisure USD,china-200-travel-leisure-usd,,1051177,USD,FTXIN35750U,global_indices
china,FTSE China 200 Media USD,FTSE China 200 Media USD,china-200-media-usd,,1051176,USD,FTXIN35550U,global_indices
china,FTSE China 200 General Retailers USD,FTSE China 200 General Retailers USD,china-200-general-retailers-usd,,1051175,USD,FTXIN35370U,global_indices
china,FTSE China 200 Electricity CNY,FTSE China 200 Electricity CNY,china-200-electricity-cny,,1051152,CNY,FTXIN37530C,global_indices
china,FTSE China Financial Services Price USD,FTSE China Financial Services Price USD,china-financial-services-price-usd,,1051012,USD,FTWICHN8770U,global_indices
china,FTSE China 200 Mobile Telecommunication CNY,FTSE China 200 Mobile Telecommunication CNY,c200-mobile-telecommunication-cny,,1051151,CNY,FTXIN36570C,global_indices
china,FTSE China 200 Media CNY,FTSE China 200 Media CNY,china-200-media-cny,,1051149,CNY,FTXIN35550C,global_indices
china,FTSE China 200 Oil & Gas Producers CNY,FTSE China 200 Oil & Gas Producers CNY,china-200-oil-gas-producers-cny,,1051125,CNY,FTXIN30530C,global_indices
china,FTSE China 200 Life Insurance HKD,FTSE China 200 Life Insurance HKD,china-200-life-insurance-hkd,,1051124,HKD,FTXIN38570H,global_indices
china,FTSE China 200 Mobile Telecommunication HKD,FTSE China 200 Mobile Telecommunication HKD,c200-mobile-telecommunication-hkd,,1051123,HKD,FTXIN36570H,global_indices
china,FTSE China 200 Travel & Leisure HKD,FTSE China 200 Travel & Leisure HKD,china-200-travel-leisure-hkd,,1051122,HKD,FTXIN35750H,global_indices
china,FTSE China 200 Media HKD,FTSE China 200 Media HKD,china-200-media-hkd,,1051121,HKD,FTXIN35550H,global_indices
china,FTSE China 200 General Retailers HKD,FTSE China 200 General Retailers HKD,china-200-general-retailers-hkd,,1051120,HKD,FTXIN35370H,global_indices
china,FTSE China 200 Pharmaceuticals & Biotechnology HKD,FTSE China 200 Pharmaceuticals & Biotechnology HKD,c200-pharmaceuticals-biotech-hkd,,1051119,HKD,FTXIN34570H,global_indices
china,FTSE China 200 Personal Goods HKD,FTSE China 200 Personal Goods HKD,china-200-personal-goods-hkd,,1051118,HKD,FTXIN33760H,global_indices
china,FTSE China 200 Chemicals CNY,FTSE China 200 Chemicals CNY,china-200-chemicals-cny,,1051126,CNY,FTXIN31350C,global_indices
china,FTSE China 200 Leisure Goods HKD,FTSE China 200 Leisure Goods HKD,china-200-leisure-goods-hkd,,1051117,HKD,FTXIN33740H,global_indices
china,FTSE China 200 Food Producers HKD,FTSE China 200 Food Producers HKD,china-200-food-producers-hkd,,1051115,HKD,FTXIN33570H,global_indices
china,FTSE China 200 Beverages HKD,FTSE China 200 Beverages HKD,china-200-beverages-hkd,,1051114,HKD,FTXIN33530H,global_indices
china,FTSE China 200 Automobiles & Parts HKD,FTSE China 200 Automobiles & Parts HKD,china-200-automobiles-parts-hkd,,1051113,HKD,FTXIN33350H,global_indices
china,FTSE China 200 Industrial Transportation HKD,FTSE China 200 Industrial Transportation HKD,c200-industrial-transportation-hkd,,1051112,HKD,FTXIN32770H,global_indices
china,FTSE China 200 Industrial Engineering HKD,FTSE China 200 Industrial Engineering HKD,c200-industrial-engineering-hkd,,1051111,HKD,FTXIN32750H,global_indices
china,FTSE China 200 Electronic & Electrical Equipment H,FTSE China 200 Electronic & Electrical Equipment HKD,c200-electronic-electrical-equi-hkd,,1051110,HKD,FTXIN32730H,global_indices
china,FTSE China 200 General Industrials HKD,FTSE China 200 General Industrials HKD,china-200-general-industrials-hkd,,1051109,HKD,FTXIN32720H,global_indices
china,FTSE China 200 Aerospace & Defence HKD,FTSE China 200 Aerospace & Defence HKD,china-200-aerospace-defence-hkd,,1051108,HKD,FTXIN32710H,global_indices
china,FTSE China 200 Household Goods HKD,FTSE China 200 Household Goods HKD,china-200-household-goods-hkd,,1051116,HKD,FTXIN33720H,global_indices
china,FTSE China 200 Industrial Metals CNY,FTSE China 200 Industrial Metals CNY,china-200-industrial-metals-cny,,1051127,CNY,FTXIN31750C,global_indices
china,FTSE China 200 Mining CNY,FTSE China 200 Mining CNY,china-200-mining-cny,,1051128,CNY,FTXIN31770C,global_indices
china,FTSE China 200 Aerospace & Defence CNY,FTSE China 200 Aerospace & Defence CNY,china-200-aerospace-defence-cny,,1051129,CNY,FTXIN32710C,global_indices
china,FTSE China 200 General Retailers CNY,FTSE China 200 General Retailers CNY,china-200-general-retailers-cny,,1051148,CNY,FTXIN35370C,global_indices
china,FTSE China 200 Pharmaceuticals & Biotechnology CNY,FTSE China 200 Pharmaceuticals & Biotechnology CNY,c200-pharmaceuticals-biotech-cny,,1051147,CNY,FTXIN34570C,global_indices
china,FTSE China 200 Personal Goods CNY,FTSE China 200 Personal Goods CNY,china-200-personal-goods-cny,,1051146,CNY,FTXIN33760C,global_indices
china,FTSE China 200 Leisure Goods CNY,FTSE China 200 Leisure Goods CNY,china-200-leisure-goods-cny,,1051145,CNY,FTXIN33740C,global_indices
china,FTSE China 200 Household Goods CNY,FTSE China 200 Household Goods CNY,china-200-household-goods-cny,,1051144,CNY,FTXIN33720C,global_indices
china,FTSE China 200 Food Producers CNY,FTSE China 200 Food Producers CNY,china-200-food-producers-cny,,1051143,CNY,FTXIN33570C,global_indices
china,FTSE China 200 Beverages CNY,FTSE China 200 Beverages CNY,china-200-beverages-cny,,1051142,CNY,FTXIN33530C,global_indices
china,FTSE China 200 Automobiles & Parts CNY,FTSE China 200 Automobiles & Parts CNY,china-200-automobiles-parts-cny,,1051141,CNY,FTXIN33350C,global_indices
china,FTSE China 200 Industrial Transportation CNY,FTSE China 200 Industrial Transportation CNY,c200-industrial-transportation-cny,,1051140,CNY,FTXIN32770C,global_indices
china,FTSE China 200 Industrial Engineering CNY,FTSE China 200 Industrial Engineering CNY,c200-industrial-engineering-cny,,1051139,CNY,FTXIN32750C,global_indices
china,FTSE China 200 Construction & Materials CNY,FTSE China 200 Construction & Materials CNY,c200-construction-materials-cny,,1051138,CNY,FTXIN32350C,global_indices
china,FTSE China 200 Oil Equipment Services & Distributi,FTSE China 200 Oil Equipment Services & Distribution CNY,c200-oil-equipment-services-dis-cny,,1051137,CNY,FTXIN30570C,global_indices
china,FTSE China 200 Technology Hardware & Equipment HKD,FTSE China 200 Technology Hardware & Equipment HKD,c200-technology-hardware-equip-hkd,,1051136,HKD,FTXIN39570H,global_indices
china,FTSE China 200 Software and Computer Services HKD,FTSE China 200 Software and Computer Services HKD,c200-software-and-computer-ser-hkd,,1051135,HKD,FTXIN39530H,global_indices
china,FTSE China 200 General Financial HKD,FTSE China 200 General Financial HKD,china-200-general-financial-hkd,,1051134,HKD,FTXIN38770H,global_indices
china,FTSE China 200 Banks HKD,FTSE China 200 Banks HKD,china-200-banks-hkd,,1051133,HKD,FTXIN38350H,global_indices
china,FTSE China 200 Electricity HKD,FTSE China 200 Electricity HKD,china-200-electricity-hkd,,1051132,HKD,FTXIN37530H,global_indices
china,FTSE China 200 Electronic & Electrical Equipment C,FTSE China 200 Electronic & Electrical Equipment CNY,c200-electronic-electrical-equipcny,,1051131,CNY,FTXIN32730C,global_indices
china,FTSE China 200 General Industrials CNY,FTSE China 200 General Industrials CNY,china-200-general-industrials-cny,,1051130,CNY,FTXIN32720C,global_indices
china,FTSE China 200 Travel & Leisure CNY,FTSE China 200 Travel & Leisure CNY,china-200-travel-leisure-cny,,1051150,CNY,FTXIN35750C,global_indices
china,FTSE China Financial Services Price EUR,FTSE China Financial Services Price EUR,china-financial-services-price-eur,,1051011,EUR,FTWICHN8770E,global_indices
china,FTSE China Financial Services Price GBP,FTSE China Financial Services Price GBP,china-financial-services-price-gbp,,1051010,GBP,FTWICHN8770S,global_indices
china,FTSE China Alternative Energy Price USD,FTSE China Alternative Energy Price USD,china-alternative-energy-price-usd,,1051009,USD,FTWICHN0580U,global_indices
china,FTSE China Oil Equipment Servi JPY,FTSE China Oil Equipment Servi JPY,ftse-china-oil-equipment-servi-jpy,,1050895,JPY,FTWICHN0570Y,global_indices
china,FTSE China Oil Equipment Servi USD,FTSE China Oil Equipment Servi USD,ftse-china-oil-equipment-servi-usd,,1050894,USD,FTWICHN0570U,global_indices
china,FTSE China Oil Equipment Servi EUR,FTSE China Oil Equipment Servi EUR,ftse-china-oil-equipment-servi-eur,,1050893,EUR,FTWICHN0570E,global_indices
china,FTSE China Oil Gas Producers GBP,FTSE China Oil Gas Producers GBP,ftse-china-oil-gas-producers-gbp,,1050892,GBP,FTWICHN0530S,global_indices
china,FTSE China Oil Gas Producers JPY,FTSE China Oil Gas Producers JPY,ftse-china-oil-gas-producers-jpy,,1050891,JPY,FTWICHN0530Y,global_indices
china,FTSE China Oil Gas Producers USD,FTSE China Oil Gas Producers USD,ftse-china-oil-gas-producers-usd,,1050890,USD,FTWICHN0530U,global_indices
china,SME-Chinext 400,SME-Chinext 400,sme-chinext-400,,945589,CNY,SZSC400,world_indices
china,FTSE China Oil Gas GBP,FTSE China Oil Gas GBP,ftse-china-oil-gas-gbp,,1050888,GBP,FTWICHN0001S,global_indices
china,FTSE China Oil Equipment Servi GBP,FTSE China Oil Equipment Servi GBP,ftse-china-oil-equipment-servi-gbp,,1050896,GBP,FTWICHN0570S,global_indices
china,FTSE China Oil Gas JPY,FTSE China Oil Gas JPY,ftse-china-oil-gas-jpy,,1050887,JPY,FTWICHN0001Y,global_indices
china,FTSE China Oil Gas EUR,FTSE China Oil Gas EUR,ftse-china-oil-gas-eur,,1050885,EUR,FTWICHN0001E,global_indices
china,FTSE China Nonlife Insurance GBP,FTSE China Nonlife Insurance GBP,ftse-china-nonlife-insurance-gbp,,1050884,GBP,FTWICHN8530S,global_indices
china,FTSE China Nonlife Insurance JPY,FTSE China Nonlife Insurance JPY,ftse-china-nonlife-insurance-jpy,,1050883,JPY,FTWICHN8530Y,global_indices
china,FTSE China Nonlife Insurance USD,FTSE China Nonlife Insurance USD,ftse-china-nonlife-insurance-usd,,1050882,USD,FTWICHN8530U,global_indices
china,FTSE China Nonlife Insurance EUR,FTSE China Nonlife Insurance EUR,ftse-china-nonlife-insurance-eur,,1050881,EUR,FTWICHN8530E,global_indices
china,FTSE China Mining GBP,FTSE China Mining GBP,ftse-china-mining-gbp,,1050880,GBP,FTWICHN1770S,global_indices
china,FTSE China Mining JPY,FTSE China Mining JPY,ftse-china-mining-jpy,,1050879,JPY,FTWICHN1770Y,global_indices
china,FTSE China Mining USD,FTSE China Mining USD,ftse-china-mining-usd,,1050878,USD,FTWICHN1770U,global_indices
china,FTSE China Oil Gas USD,FTSE China Oil Gas USD,ftse-china-oil-gas-usd,,1050886,USD,FTWICHN0001U,global_indices
china,FTSE China Personal Goods EUR,FTSE China Personal Goods EUR,ftse-china-personal-goods-eur,,1050897,EUR,FTWICHN3760E,global_indices
china,FTSE China Personal Goods USD,FTSE China Personal Goods USD,ftse-china-personal-goods-usd,,1050898,USD,FTWICHN3760U,global_indices
china,FTSE China Personal Goods JPY,FTSE China Personal Goods JPY,ftse-china-personal-goods-jpy,,1050899,JPY,FTWICHN3760Y,global_indices
china,FTSE China Telecommunication USD,FTSE China Telecommunication USD,ftse-china-telecommunication-usd,,1050918,USD,FTWICHN6000U,global_indices
china,FTSE China Telecommunication EUR,FTSE China Telecommunication EUR,ftse-china-telecommunication-eur,,1050917,EUR,FTWICHN6000E,global_indices
china,FTSE China Technology Hardware  GBP,FTSE China Technology Hardware  GBP,ftse-china-technology-hardware-gbp,,1050916,GBP,FTWICHN9570S,global_indices
china,FTSE China Technology Hardware  JPY,FTSE China Technology Hardware  JPY,ftse-china-technology-hardware-jpy,,1050915,JPY,FTWICHN9570Y,global_indices
china,FTSE China Technology Hardware  USD,FTSE China Technology Hardware  USD,ftse-china-technology-hardware-usd,,1050914,USD,FTWICHN9570U,global_indices
china,FTSE China Technology Hardware  EUR,FTSE China Technology Hardware  EUR,ftse-china-technology-hardware-eur,,1050913,EUR,FTWICHN9570E,global_indices
china,FTSE China Technology GBP,FTSE China Technology GBP,ftse-china-technology-gbp,,1050912,GBP,FTWICHN9000S,global_indices
china,FTSE China Technology JPY,FTSE China Technology JPY,ftse-china-technology-jpy,,1050911,JPY,FTWICHN9000Y,global_indices
china,FTSE China Technology USD,FTSE China Technology USD,ftse-china-technology-usd,,1050910,USD,FTWICHN9000U,global_indices
china,FTSE China Technology EUR,FTSE China Technology EUR,ftse-china-technology-eur,,1050909,EUR,FTWICHN9000E,global_indices
china,FTSE China Software Computer S GBP,FTSE China Software Computer S GBP,ftse-china-software-computer-s-gbp,,1050908,GBP,FTWICHN9530S,global_indices
china,FTSE China Software Computer S JPY,FTSE China Software Computer S JPY,ftse-china-software-computer-s-jpy,,1050907,JPY,FTWICHN9530Y,global_indices
china,FTSE China Software Computer S USD,FTSE China Software Computer S USD,ftse-china-software-computer-s-usd,,1050906,USD,FTWICHN9530U,global_indices
china,FTSE China Software Computer S EUR,FTSE China Software Computer S EUR,ftse-china-software-computer-s-eur,,1050905,EUR,FTWICHN9530E,global_indices
china,FTSE China Pharmaceuticals Bio GBP,FTSE China Pharmaceuticals Bio GBP,ftse-china-pharmaceuticals-bio-gbp,,1050904,GBP,FTWICHN4570S,global_indices
china,FTSE China Pharmaceuticals Bio JPY,FTSE China Pharmaceuticals Bio JPY,ftse-china-pharmaceuticals-bio-jpy,,1050903,JPY,FTWICHN4570Y,global_indices
china,FTSE China Pharmaceuticals Bio USD,FTSE China Pharmaceuticals Bio USD,ftse-china-pharmaceuticals-bio-usd,,1050902,USD,FTWICHN4570U,global_indices
china,FTSE China Pharmaceuticals Bio EUR,FTSE China Pharmaceuticals Bio EUR,ftse-china-pharmaceuticals-bio-eur,,1050901,EUR,FTWICHN4570E,global_indices
china,FTSE China Personal Goods GBP,FTSE China Personal Goods GBP,ftse-china-personal-goods-gbp,,1050900,GBP,FTWICHN3760S,global_indices
china,FTSE China Mining EUR,FTSE China Mining EUR,ftse-china-mining-eur,,1050877,EUR,FTWICHN1770E,global_indices
china,FTSE China Telecommunication JPY,FTSE China Telecommunication JPY,ftse-china-telecommunication-jpy,,1050919,JPY,FTWICHN6000Y,global_indices
china,FTSE China Life Insurance GBP,FTSE China Life Insurance GBP,ftse-china-life-insurance-gbp,,1050876,GBP,FTWICHN8570S,global_indices
china,FTSE China Life Insurance USD,FTSE China Life Insurance USD,ftse-china-life-insurance-usd,,1050874,USD,FTWICHN8570U,global_indices
china,FTSE China Health Care USD,FTSE China Health Care USD,ftse-china-health-care-usd,,1050850,USD,FTWICHN4000U,global_indices
china,FTSE China Health Care EUR,FTSE China Health Care EUR,ftse-china-health-care-eur,,1050849,EUR,FTWICHN4000E,global_indices
china,FTSE China General Retailers GBP,FTSE China General Retailers GBP,ftse-china-general-retailers-gbp,,1050848,GBP,FTWICHN5370S,global_indices
china,FTSE China General Retailers JPY,FTSE China General Retailers JPY,ftse-china-general-retailers-jpy,,1050847,JPY,FTWICHN5370Y,global_indices
china,FTSE China General Retailers USD,FTSE China General Retailers USD,ftse-china-general-retailers-usd,,1050846,USD,FTWICHN5370U,global_indices
china,FTSE China General Retailers EUR,FTSE China General Retailers EUR,ftse-china-general-retailers-eur,,1050845,EUR,FTWICHN5370E,global_indices
china,FTSE China General Industrials GBP,FTSE China General Industrials GBP,ftse-china-general-industrials-gbp,,1050844,GBP,FTWICHN2720S,global_indices
china,FTSE China General Industrials JPY,FTSE China General Industrials JPY,ftse-china-general-industrials-jpy,,1050843,JPY,FTWICHN2720Y,global_indices
china,FTSE China Health Care JPY,FTSE China Health Care JPY,ftse-china-health-care-jpy,,1050851,JPY,FTWICHN4000Y,global_indices
china,FTSE China General Industrials USD,FTSE China General Industrials USD,ftse-china-general-industrials-usd,,1050842,USD,FTWICHN2720U,global_indices
china,FTSE China Gas Water Multiutil GBP,FTSE China Gas Water Multiutil GBP,ftse-china-gas-water-multiutil-gbp,,1050840,GBP,FTWICHN7570S,global_indices
china,FTSE China Gas Water Multiutil JPY,FTSE China Gas Water Multiutil JPY,ftse-china-gas-water-multiutil-jpy,,1050839,JPY,FTWICHN7570Y,global_indices
china,FTSE China Gas Water Multiutil USD,FTSE China Gas Water Multiutil USD,ftse-china-gas-water-multiutil-usd,,1050838,USD,FTWICHN7570U,global_indices
china,FTSE China Gas Water Multiutil EUR,FTSE China Gas Water Multiutil EUR,ftse-china-gas-water-multiutil-eur,,1050837,EUR,FTWICHN7570E,global_indices
china,FTSE China Forestry Paper GBP,FTSE China Forestry Paper GBP,ftse-china-forestry-paper-gbp,,1050836,GBP,FTWICHN1730S,global_indices
china,FTSE China Forestry Paper JPY,FTSE China Forestry Paper JPY,ftse-china-forestry-paper-jpy,,1050835,JPY,FTWICHN1730Y,global_indices
china,FTSE China Forestry Paper USD,FTSE China Forestry Paper USD,ftse-china-forestry-paper-usd,,1050834,USD,FTWICHN1730U,global_indices
china,FTSE China Forestry Paper EUR,FTSE China Forestry Paper EUR,ftse-china-forestry-paper-eur,,1050833,EUR,FTWICHN1730E,global_indices
china,FTSE China General Industrials EUR,FTSE China General Industrials EUR,ftse-china-general-industrials-eur,,1050841,EUR,FTWICHN2720E,global_indices
china,FTSE China Health Care GBP,FTSE China Health Care GBP,ftse-china-health-care-gbp,,1050852,GBP,FTWICHN4000S,global_indices
china,FTSE China Household Goods EUR,FTSE China Household Goods EUR,ftse-china-household-goods-eur,,1050853,EUR,FTWICHN3720E,global_indices
china,FTSE China Household Goods USD,FTSE China Household Goods USD,ftse-china-household-goods-usd,,1050854,USD,FTWICHN3720U,global_indices
china,FTSE China Life Insurance EUR,FTSE China Life Insurance EUR,ftse-china-life-insurance-eur,,1050873,EUR,FTWICHN8570E,global_indices
china,FTSE China Industrials GBP,FTSE China Industrials GBP,ftse-china-industrials-gbp,,1050872,GBP,FTWICHN2000S,global_indices
china,FTSE China Industrials JPY,FTSE China Industrials JPY,ftse-china-industrials-jpy,,1050871,JPY,FTWICHN2000Y,global_indices
china,FTSE China Industrials USD,FTSE China Industrials USD,ftse-china-industrials-usd,,1050870,USD,FTWICHN2000U,global_indices
china,FTSE China Industrials EUR,FTSE China Industrials EUR,ftse-china-industrials-eur,,1050869,EUR,FTWICHN2000E,global_indices
china,FTSE China Industrial TransportaGBP,FTSE China Industrial TransportaGBP,ftse-china-industrial-transportagbp,,1050868,GBP,FTWICHN2770S,global_indices
china,FTSE China Industrial TransportaJPY,FTSE China Industrial TransportaJPY,ftse-china-industrial-transportajpy,,1050867,JPY,FTWICHN2770Y,global_indices
china,FTSE China Industrial TransportaUSD,FTSE China Industrial TransportaUSD,ftse-china-industrial-transportausd,,1050866,USD,FTWICHN2770U,global_indices
china,FTSE China Industrial TransportaEUR,FTSE China Industrial TransportaEUR,ftse-china-industrial-transportaeur,,1050865,EUR,FTWICHN2770E,global_indices
china,FTSE China Industrial Metals GBP,FTSE China Industrial Metals GBP,ftse-china-industrial-metals-gbp,,1050864,GBP,FTWICHN1750S,global_indices
china,FTSE China Industrial Metals JPY,FTSE China Industrial Metals JPY,ftse-china-industrial-metals-jpy,,1050863,JPY,FTWICHN1750Y,global_indices
china,FTSE China Industrial Metals USD,FTSE China Industrial Metals USD,ftse-china-industrial-metals-usd,,1050862,USD,FTWICHN1750U,global_indices
china,FTSE China Industrial Metals EUR,FTSE China Industrial Metals EUR,ftse-china-industrial-metals-eur,,1050861,EUR,FTWICHN1750E,global_indices
china,FTSE China Industrial Engineerin GBP,FTSE China Industrial Engineerin GBP,ftse-china-industrial-engineeringbp,,1050860,GBP,FTWICHN2750S,global_indices
china,FTSE China Industrial Engineerin JPY,FTSE China Industrial Engineerin JPY,ftse-china-industrial-engineerinjpy,,1050859,JPY,FTWICHN2750Y,global_indices
china,FTSE China Industrial Engineerin USD,FTSE China Industrial Engineerin USD,ftse-china-industrial-engineerinusd,,1050858,USD,FTWICHN2750U,global_indices
china,FTSE China Industrial Engineerin EUR,FTSE China Industrial Engineerin EUR,ftse-china-industrial-engineerineur,,1050857,EUR,FTWICHN2750E,global_indices
china,FTSE China Household Goods GBP,FTSE China Household Goods GBP,ftse-china-household-goods-gbp,,1050856,GBP,FTWICHN3720S,global_indices
china,FTSE China Household Goods JPY,FTSE China Household Goods JPY,ftse-china-household-goods-jpy,,1050855,JPY,FTWICHN3720Y,global_indices
china,FTSE China Life Insurance JPY,FTSE China Life Insurance JPY,ftse-china-life-insurance-jpy,,1050875,JPY,FTWICHN8570Y,global_indices
china,SME-Chinext 100 Price,SME-Chinext 100 Price,sme-chinext-100-price,,945588,CNY,SZSC100P,world_indices
china,FTSE China Telecommunication GBP,FTSE China Telecommunication GBP,ftse-china-telecommunication-gbp,,1050920,GBP,FTWICHN6000S,global_indices
china,FTSE China Travel Leisure USD,FTSE China Travel Leisure USD,ftse-china-travel-leisure-usd,,1050922,USD,FTWICHN5750U,global_indices
china,FTSE Greater China Total Return GBP,FTSE Greater China Total Return GBP,ftse-greater-china-tr-gbp,,1050985,GBP,TFTAWGCHIS,global_indices
china,FTSE Greater China Total Return JPY,FTSE Greater China Total Return JPY,ftse-greater-china-tr-jpy,,1050984,JPY,TFTAWGCHIY,global_indices
china,FTSE China A 200 Composite,FTSE China A 200 Composite,ftse-china-a-200-composite,,1050983,CNY,FTFXC200B,global_indices
china,FTSE Greater China Small Cap YEN,FTSE Greater China Small Cap YEN,ftse-greater-china-small-cap-yen,,1050982,JPY,FTSCGCHIY,global_indices
china,FTSE Greater China Small Cap EURO,FTSE Greater China Small Cap EURO,ftse-greater-china-small-cap-euro,,1050981,EUR,FTSCGCHIE,global_indices
china,FTSE Greater China Small Cap GBP,FTSE Greater China Small Cap GBP,ftse-greater-china-small-cap-gbp,,1050980,GBP,FTSCGCHIS,global_indices
china,FTSE GREATER CHINA SMALL CAP USD,FTSE GREATER CHINA SMALL CAP USD,ftse-greater-china-small-cap-usd,,1050979,USD,FTSCGCHIU,global_indices
china,FTSE AW China Total Return JPY,FTSE AW China Total Return JPY,ftse-aw-china-tr-jpy,,1050978,JPY,TFTWICHNY,global_indices
china,FTSE Greater China Total Return USD,FTSE Greater China Total Return USD,ftse-greater-china-tr-usd,,1050986,USD,TFTAWGCHIU,global_indices
china,FTSE AW China Total Return GBP,FTSE AW China Total Return GBP,ftse-aw-china-tr-gbp,,1050977,GBP,TFTWICHNS,global_indices
china,FTSE AW China Total Return EUR,FTSE AW China Total Return EUR,ftse-aw-china-tr-eur,,1050975,EUR,TFTWICHNE,global_indices
china,FTSE Global Equity Series Wi China EURO,FTSE Global Equity Series Wi China EURO,ftse-global-equity-series-wi-chieur,,1050974,EUR,FTSCHNE,global_indices
china,FTSE Global Equity Series Wi China YEN,FTSE Global Equity Series Wi China YEN,ftse-global-equity-series-wi-chyen,,1050973,JPY,FTSCHNY,global_indices
china,FTSE Intl All-World Country Indices - China USD,FTSE Intl All-World Country Indices - China USD,ftse-intl-all-world-country-indiusd,,1050972,USD,FTWICHNU,global_indices
china,FTSE Global Equity Series Wi China GBP,FTSE Global Equity Series Wi China GBP,ftse-global-equity-series-wi-chigbp,,1050971,GBP,FTSCHNS,global_indices
china,FTSE CHINA SMALL CAP USD,FTSE CHINA SMALL CAP USD,ftse-china-small-cap-usd,,1050970,USD,FTSCHNU,global_indices
china,FTSE China 50,FTSE China 50,ftse-china-50,,1050969,HKD,FTXIN0H,global_indices
china,FTSE China HY150 TR HKD,FTSE China HY150 TR HKD,ftse-china-hy150-tr-hkd,,1050968,HKD,TFTXH150H,global_indices
china,FTSE AW China Total Return USD,FTSE AW China Total Return USD,ftse-aw-china-tr-usd,,1050976,USD,TFTWICHNU,global_indices
china,FTSE Greater China Total Return EUR,FTSE Greater China Total Return EUR,ftse-greater-china-tr-eur,,1050987,EUR,TFTAWGCHIE,global_indices
china,FTSE Global All Cap ex Canada China A Inclusion Ne,FTSE Global All Cap ex Canada China A Inclusion Net Tax PR,ftse-global-all-cap-ex-canada-chipr,,1050988,CAD,FTFQACXCNC,global_indices
china,FT V China A TR,FT V China A TR,ft-v-china-a-tr,,1050989,HKD,TFTGPVP009H,global_indices
china,FTSE China Alternative Energy Price EUR,FTSE China Alternative Energy Price EUR,china-alternative-energy-price-eur,,1051008,EUR,FTWICHN0580E,global_indices
china,FTSE China Alternative Energy Price GBP,FTSE China Alternative Energy Price GBP,china-alternative-energy-price-gbp,,1051007,GBP,FTWICHN0580S,global_indices
china,FTSE China Alternative Energy Price JPY,FTSE China Alternative Energy Price JPY,china-alternative-energy-price-jpy,,1051006,JPY,FTWICHN0580Y,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR GBP TR,FTSE RAFI Hong Kong/China 80 - QSR GBP TR,rafi-hong-kongchina-80-qsr-gbp-tr,,1051005,GBP,TFTFRHKC80QS,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR AUD TR,FTSE RAFI Hong Kong/China 80 - QSR AUD TR,rafi-hong-kongchina-80-qsr-aud-tr,,1051004,AUD,TFTFRHKC80QA,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR CAD TR,FTSE RAFI Hong Kong/China 80 - QSR CAD TR,rafi-hong-kongchina-80-qsr-cad-tr,,1051003,CAD,TFTFRHKC80QCAD,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR CHF PR,FTSE RAFI Hong Kong/China 80 - QSR CHF PR,rafi-hong-kongchina-80-qsr-chf-pr,,1051002,CHF,FTFRHKC80QSF,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR JPY TR,FTSE RAFI Hong Kong/China 80 - QSR JPY TR,rafi-hong-kongchina-80-qsr-jpy-tr,,1051001,JPY,TFTFRHKC80QY,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR EUR TR,FTSE RAFI Hong Kong/China 80 - QSR EUR TR,rafi-hong-kongchina-80-qsr-eur-tr,,1051000,EUR,TFTFRHKC80QE,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR USD TR,FTSE RAFI Hong Kong/China 80 - QSR USD TR,rafi-hong-kongchina-80-qsr-usd-tr,,1050999,USD,TFTFRHKC80QU,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR CAD PR,FTSE RAFI Hong Kong/China 80 - QSR CAD PR,rafi-hong-kongchina-80-qsr-cad-pr,,1050998,CAD,FTFRHKC80QCAD,global_indices
